InstanceID,Found,Depth,Cost,Iterations,Generated,Expanded,Cpu Time,Wall Time,delta,epsilon,pacCondition,Domain
58,1,49,49.0,1,2334,62,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
59,1,47,47.0,1,2385,63,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
60,1,46,46.0,1,2176,58,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
61,1,46,46.0,1,2261,60,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
62,1,46,46.0,1,2027,54,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
63,1,48,48.0,1,2100,56,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
64,1,48,48.0,1,2222,59,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
65,1,43,43.0,1,1978,53,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
66,1,49,49.0,1,2203,58,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
67,1,44,44.0,1,1896,50,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
68,1,43,43.0,1,1642,44,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
69,1,46,46.0,1,1985,53,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
70,1,47,47.0,1,2166,57,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
71,1,41,41.0,1,1606,43,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
72,1,43,43.0,1,1744,46,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
73,1,45,45.0,1,2117,56,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
74,1,44,44.0,1,2202,58,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
75,1,45,45.0,1,1888,50,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
76,1,41,41.0,1,1746,46,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
77,1,46,46.0,1,2268,60,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
78,1,44,44.0,1,2150,57,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
79,1,43,43.0,1,1683,45,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
80,1,44,44.0,1,2128,56,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
81,1,47,47.0,1,2508,66,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
82,1,49,49.0,1,2390,63,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
83,1,44,44.0,1,1786,47,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
84,1,45,45.0,1,1956,52,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
85,1,42,42.0,1,1847,49,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
86,1,46,46.0,1,2328,62,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
87,1,44,44.0,1,1944,52,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
88,1,49,49.0,1,2075,55,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
89,1,50,50.0,1,2170,58,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
90,1,44,44.0,1,1884,50,15,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
91,1,47,47.0,1,2003,53,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
92,1,47,47.0,1,2195,58,0,10,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
93,1,51,51.0,1,2306,61,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
94,1,48,48.0,1,2017,54,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
95,1,48,48.0,1,2002,53,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
96,1,45,45.0,1,2179,58,15,11,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
97,1,50,50.0,1,2537,67,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
98,1,43,43.0,1,1788,48,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
99,1,49,49.0,1,2156,57,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
100,1,44,44.0,1,2317,61,0,0,0.99,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
51,1,39,39.0,2,4479,119,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
52,1,39,39.0,2,1749,47,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
53,1,39,39.0,2,2703,72,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
54,1,43,43.0,5,49414,1302,93,100,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
55,1,43,43.0,2,2579,68,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
56,1,43,43.0,1,1885,50,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
57,1,43,43.0,4,12086,320,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
58,1,43,43.0,3,67758,1785,62,60,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
59,1,42,42.0,3,15496,409,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
60,1,43,43.0,4,27090,716,46,40,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
61,1,40,40.0,3,5124,136,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
62,1,41,41.0,4,28239,746,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
63,1,42,42.0,2,3218,86,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
64,1,41,41.0,3,4024,107,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
65,1,43,43.0,1,2054,55,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
66,1,41,41.0,6,83367,2196,156,160,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
67,1,42,42.0,2,3867,102,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
68,1,39,39.0,3,3008,81,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
69,1,41,41.0,3,3951,106,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
70,1,40,40.0,5,24551,648,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
71,1,40,40.0,2,1794,48,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
72,1,41,41.0,2,3349,89,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
73,1,43,43.0,2,3245,86,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
74,1,41,41.0,2,3605,95,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
75,1,40,40.0,3,5875,155,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
76,1,41,41.0,1,2658,70,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
77,1,42,42.0,4,72163,1900,140,151,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
78,1,40,40.0,3,95753,2521,46,50,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
79,1,43,43.0,1,2215,59,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
80,1,40,40.0,3,8087,213,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
81,1,42,42.0,2,3893,103,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
82,1,44,44.0,4,79846,2103,156,160,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
83,1,39,39.0,3,4444,118,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
84,1,41,41.0,3,3127,84,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
85,1,41,41.0,2,11811,312,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
86,1,41,41.0,2,13089,346,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
87,1,44,44.0,1,2020,54,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
88,1,42,42.0,4,13154,348,15,20,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
89,1,44,44.0,4,19276,509,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
90,1,40,40.0,3,8162,216,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
91,1,42,42.0,5,38605,1018,46,50,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
92,1,40,40.0,4,6793,180,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
93,1,45,45.0,2,3733,99,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
94,1,42,42.0,3,6041,160,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
95,1,43,43.0,3,5680,151,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
96,1,45,45.0,1,2255,60,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
97,1,42,42.0,5,19466,515,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
98,1,41,41.0,3,7360,196,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
99,1,41,41.0,3,3514,94,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
100,1,40,40.0,4,26962,710,31,20,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
51,1,39,39.0,2,4479,119,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
52,1,39,39.0,2,1749,47,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
53,1,39,39.0,2,2703,72,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
54,1,43,43.0,5,49414,1302,78,80,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
55,1,43,43.0,2,2579,68,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
56,1,43,43.0,1,1885,50,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
57,1,43,43.0,4,12086,320,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
58,1,43,43.0,3,67758,1785,62,50,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
59,1,42,42.0,3,15496,409,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
60,1,43,43.0,4,27090,716,15,20,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
61,1,40,40.0,3,5124,136,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
62,1,41,41.0,4,28239,746,31,30,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
63,1,42,42.0,2,3218,86,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
64,1,41,41.0,3,4024,107,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
65,1,43,43.0,1,2054,55,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
66,1,41,41.0,6,83367,2196,140,130,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
67,1,42,42.0,2,3867,102,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
68,1,39,39.0,3,3008,81,0,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
69,1,41,41.0,3,3951,106,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
70,1,40,40.0,5,24551,648,31,30,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
71,1,40,40.0,2,1794,48,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
72,1,41,41.0,2,3349,89,0,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
73,1,43,43.0,2,3245,86,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
74,1,41,41.0,2,3605,95,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
75,1,40,40.0,3,5875,155,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
76,1,41,41.0,1,2658,70,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
77,1,42,42.0,4,72163,1900,140,160,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
78,1,40,40.0,3,95753,2521,31,40,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
79,1,43,43.0,1,2215,59,0,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
80,1,40,40.0,3,8087,213,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
81,1,42,42.0,2,3893,103,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
82,1,44,44.0,4,79846,2103,140,150,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
83,1,39,39.0,3,4444,118,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
84,1,41,41.0,3,3127,84,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
85,1,41,41.0,2,11811,312,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
86,1,41,41.0,2,13089,346,0,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
87,1,44,44.0,1,2020,54,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
88,1,42,42.0,4,13154,348,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
89,1,44,44.0,4,19276,509,31,20,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
90,1,40,40.0,3,8162,216,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
91,1,42,42.0,5,38605,1018,62,50,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
92,1,40,40.0,4,6793,180,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
93,1,45,45.0,2,3733,99,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
94,1,42,42.0,3,6041,160,0,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
95,1,43,43.0,3,5680,151,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
96,1,45,45.0,1,2255,60,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
97,1,42,42.0,5,19466,515,31,30,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
98,1,41,41.0,3,7360,196,0,0,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
99,1,41,41.0,3,3514,94,15,10,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
100,1,40,40.0,4,26962,710,15,20,0.2,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
51,1,39,39.0,2,4479,119,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
52,1,39,39.0,2,1749,47,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
53,1,39,39.0,2,2703,72,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
54,1,43,43.0,5,49414,1302,62,70,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
55,1,43,43.0,2,2579,68,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
56,1,43,43.0,1,1885,50,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
57,1,43,43.0,4,12086,320,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
58,1,43,43.0,3,67758,1785,31,40,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
59,1,42,42.0,3,15496,409,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
60,1,43,43.0,4,27090,716,31,30,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
61,1,40,40.0,3,5124,136,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
62,1,41,41.0,4,28239,746,31,30,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
63,1,42,42.0,2,3218,86,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
64,1,41,41.0,3,4024,107,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
65,1,43,43.0,1,2054,55,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
66,1,41,41.0,6,83367,2196,140,140,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
67,1,42,42.0,2,3867,102,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
68,1,39,39.0,3,3008,81,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
69,1,41,41.0,3,3951,106,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
70,1,40,40.0,5,24551,648,62,60,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
71,1,40,40.0,2,1794,48,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
72,1,41,41.0,2,3349,89,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
73,1,43,43.0,2,3245,86,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
74,1,41,41.0,2,3605,95,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
75,1,40,40.0,3,5875,155,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
76,1,41,41.0,1,2658,70,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
77,1,42,42.0,4,72163,1900,140,152,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
78,1,40,40.0,3,95753,2521,46,50,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
79,1,43,43.0,1,2215,59,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
80,1,40,40.0,3,8087,213,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
81,1,42,42.0,2,3893,103,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
82,1,44,44.0,4,79846,2103,156,150,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
83,1,39,39.0,3,4444,118,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
84,1,41,41.0,3,3127,84,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
85,1,41,41.0,2,11811,312,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
86,1,41,41.0,2,13089,346,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
87,1,44,44.0,1,2020,54,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
88,1,42,42.0,4,13154,348,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
89,1,44,44.0,4,19276,509,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
90,1,40,40.0,3,8162,216,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
91,1,42,42.0,5,38605,1018,62,60,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
92,1,40,40.0,4,6793,180,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
93,1,45,45.0,2,3733,99,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
94,1,42,42.0,3,6041,160,0,0,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
95,1,43,43.0,3,5680,151,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
96,1,45,45.0,1,2255,60,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
97,1,42,42.0,5,19466,515,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
98,1,41,41.0,3,7360,196,15,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
99,1,41,41.0,3,3514,94,0,10,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
100,1,40,40.0,4,26962,710,15,20,0.5,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
51,1,39,39.0,2,4479,119,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
52,1,39,39.0,2,1749,47,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
53,1,39,39.0,2,2703,72,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
54,1,43,43.0,5,49414,1302,62,60,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
55,1,43,43.0,2,2579,68,0,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
56,1,43,43.0,1,1885,50,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
57,1,43,43.0,4,12086,320,0,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
58,1,43,43.0,3,67758,1785,46,40,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
59,1,42,42.0,3,15496,409,15,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
60,1,43,43.0,4,27090,716,31,30,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
61,1,40,40.0,3,5124,136,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
62,1,41,41.0,4,28239,746,31,30,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
63,1,42,42.0,2,3218,86,15,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
64,1,41,41.0,3,4024,107,0,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
65,1,43,43.0,1,2054,55,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
66,1,41,41.0,6,83367,2196,124,130,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
67,1,42,42.0,2,3867,102,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
68,1,39,39.0,3,3008,81,15,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
69,1,41,41.0,3,3951,106,0,10,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
70,1,40,40.0,5,24551,648,31,30,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
71,1,40,40.0,2,1794,48,0,0,0.9,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,Pancakes,
